,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
32,0.82025946230014,0.9945535807414364,0.7609756097560975,0.8074534161490683,0.7195571955719557,4.007356405258179,Completed,AE,50000,minmax,none,,0.7000000000000001,0.02,covertype
33,0.866780439480604,0.9968467038789034,0.8243114909781577,0.8493150684931506,0.8007380073800738,4.013005971908569,Completed,AE,50000,minmax,none,,0.7000000000000001,0.02,covertype
34,0.6845504705480079,0.9931666646522099,0.6604651162790698,0.6660412757973734,0.6549815498154982,4.007299423217773,Completed,AE,50000,minmax,none,,0.7000000000000001,0.02,covertype
35,0.7746554401257459,0.992139702120059,0.7627118644067796,0.7788461538461539,0.7472324723247232,4.001121520996094,Completed,AE,50000,minmax,none,,0.8,0.02,covertype
36,0.7339662205101135,0.9903019954013685,0.6616682286785379,0.6723809523809524,0.6512915129151291,4.006886720657349,Completed,AE,50000,minmax,none,,0.8,0.02,covertype
37,0.7552240905247815,0.993553365716843,0.6782608695652174,0.8253968253968254,0.5756457564575646,4.036558151245117,Completed,AE,50000,minmax,none,,0.8,0.02,covertype
38,0.7940561247284493,0.9944579313559726,0.7632763276327632,0.7451669595782073,0.7822878228782287,4.079064607620239,Completed,AE,50000,minmax,none,,0.8,0.02,covertype
39,0.6890437948154843,0.9841925587762489,0.6960600375234521,0.7080152671755725,0.6845018450184502,3.998666763305664,Completed,AE,50000,minmax,none,,0.8,0.02,covertype
40,0.7325270880094721,0.9890262474746548,0.6723044397463003,0.7871287128712872,0.5867158671586716,4.012409687042236,Completed,AE,50000,minmax,none,,0.9,0.02,covertype
41,0.7698582695774123,0.9935571708016,0.7553889409559513,0.7676190476190476,0.7435424354243543,4.010970115661621,Completed,AE,50000,minmax,none,,0.9,0.02,covertype
